ci_estudiante,ci_est_dpto,materia,ci_docente,ci_doc_dpto,periodo,nota,observaciones
6150506,LP,INF120,6776752,LP,I-2008,91,Aprobado
5940612,LP,INF236,6905510,LP,I-2014,28,Reprobado
8346210,LP,INF320,6150506,LP,II-2005,87,Aprobado
4913514,LP,EST280,2622011,LP,II-2001,62,Aprobado
6849369,LP,MAT320,6765608,LP,II-2002,44,Reprobado
6174448,LP,MAT270,4874363,LP,II-2004,17,Reprobado
538893,VE,EST140,4928737,LP,I-2010,91,Aprobado
6134388,LP,MAT320,8321673,LP,I-2007,96,Aprobado
7005717,LP,EST140,6150506,LP,I-2007,94,Aprobado
7034372,LP,EST392,6853401,LP,II-2013,3,Reprobado
6852636,LP,EST440,4874363,LP,II-2007,96,Aprobado
5604693,BN,EST392,8306245,LP,II-2003,10,Reprobado
7038942,LP,EST280,8306245,LP,II-2013,56,Aprobado
6776752,LP,EST140,538893,VE,I-2003,39,Reprobado
6057424,LP,INF391,6855569,LP,II-2009,56,Aprobado
5966709,LP,EST440,8306245,LP,I-2003,73,Aprobado
6998038,LP,INF324,6798702,LP,I-2014,9,Reprobado
6150980,LP,INF120,4898251,LP,II-2012,46,Reprobado
5977801,LP,INF320,6826200,LP,I-2003,5,Reprobado
9994525,LP,EST140,4847126,LP,I-2006,48,Reprobado
4784615,LP,MAT120,6720620,LP,II-2013,76,Aprobado
6827375,LP,INF320,6824998,LP,I-2012,6,Reprobado
8305378,LP,INF236,6780733,LP,II-2009,74,Aprobado
6751497,LP,EST392,6869689,LP,I-2006,78,Aprobado
4928737,LP,INF324,6858879,LP,II-2005,2,Reprobado
8425764,LP,INF320,6761652,LP,I-2008,65,Aprobado
7005717,LP,INF320,4837464,LP,I-2013,38,Reprobado
7034372,LP,MAT120,6780733,LP,I-2009,14,Reprobado
5994995,LP,INF236,6131932,LP,I-2001,43,Reprobado
8346639,LP,INF324,4965844,LP,II-2001,25,Reprobado
6835293,LP,EST392,6095371,LP,II-2006,52,Aprobado
4924229,LP,INF391,4874363,LP,II-2014,1,Reprobado
6049205,LP,FIS100,6020916,LP,II-2005,18,Reprobado
6791239,LP,INF325,4826389,LP,I-2001,27,Reprobado
8328821,LP,INF120,4844828,LP,II-2010,13,Reprobado
6800465,LP,FIS100,6131932,LP,I-2012,21,Reprobado
8306245,LP,INF120,6764063,LP,II-2011,15,Reprobado
4894944,LP,EST392,6759045,LP,II-2000,82,Aprobado
6196542,LP,FIS100,6755399,LP,I-2006,41,Reprobado
6751497,LP,MAT320,6169847,LP,I-2004,51,Aprobado
6833022,LP,MAT120,4875775,LP,II-2005,88,Aprobado
8315770,LP,FIS100,4896040,LP,I-2007,34,Reprobado
8469272,LP,MAT320,6764063,LP,II-2002,34,Reprobado
6849369,LP,MAT120,4949063,LP,I-2009,6,Reprobado
6997132,LP,EST392,6948542,LP,II-2012,4,Reprobado
6800465,LP,MAT320,8306245,LP,I-2005,30,Reprobado
6948332,LP,EST392,8321673,LP,I-2006,57,Aprobado
6855569,LP,FIS100,4875775,LP,II-2003,34,Reprobado
6780733,LP,MAT120,6780733,LP,II-2013,79,Aprobado
5979287,LP,MAT270,6018908,LP,I-2006,16,Reprobado
6189606,LP,MAT270,8306245,LP,II-2008,66,Aprobado
2622011,LP,MAT320,3459074,LP,II-2001,55,Aprobado
5964988,LP,INF324,5966709,LP,II-2011,70,Aprobado
6139832,LP,MAT320,6815832,LP,II-2012,59,Aprobado
4822122,LP,INF236,4875775,LP,I-2006,50,Reprobado
6905510,LP,EST392,6852438,LP,II-2005,10,Reprobado
6189606,LP,EST280,8441626,LP,II-2006,70,Aprobado
9112023,LP,INF325,5998313,LP,II-2005,95,Aprobado
6025769,LP,FIS100,3483848,LP,I-2011,66,Aprobado
8402517,LP,INF320,8342748,LP,I-2012,43,Reprobado
6728060,LP,EST440,5994785,LP,I-2000,26,Reprobado
6825876,LP,INF325,6049205,LP,II-2007,14,Reprobado
6838626,LP,MAT120,6905510,LP,II-2012,82,Aprobado
4928737,LP,MAT120,6833022,LP,II-2000,34,Reprobado
5993596,LP,EST392,6778337,LP,II-2005,22,Reprobado
538893,VE,INF120,8306245,LP,I-2006,34,Reprobado
7001437,LP,INF391,6140134,LP,I-2013,26,Reprobado
5964988,LP,MAT270,5975560,LP,II-2011,17,Reprobado
9122265,LP,INF324,6720620,LP,I-2000,57,Aprobado
6150980,LP,INF320,4898251,LP,II-2004,89,Aprobado
6057424,LP,MAT320,6888435,LP,II-2014,94,Aprobado
6751047,LP,EST280,3483848,LP,I-2012,97,Aprobado
6058774,LP,MAT270,8342748,LP,I-2012,49,Reprobado
6933814,LP,INF236,4847126,LP,I-2002,19,Reprobado
8328821,LP,MAT320,6018908,LP,II-2009,43,Reprobado
6869689,LP,INF320,8441626,LP,II-2005,44,Reprobado
5993596,LP,INF325,4312014,LP,I-2010,11,Reprobado
8301162,LP,EST440,6761652,LP,II-2011,98,Aprobado
5977396,LP,FIS100,6087357,LP,I-2007,73,Aprobado
6018908,LP,EST440,6826200,LP,II-2010,67,Aprobado
6778337,LP,EST392,4874363,LP,I-2005,34,Reprobado
6049205,LP,INF324,5994785,LP,I-2004,78,Aprobado
6948332,LP,INF325,4826389,LP,I-2014,43,Reprobado
6754975,LP,INF325,6056909,LP,I-2006,4,Reprobado
6948542,LP,MAT120,6826200,LP,II-2002,68,Aprobado
6087357,LP,EST392,4898251,LP,I-2006,67,Aprobado
8469272,LP,INF320,6723965,LP,I-2010,18,Reprobado
4900069,LP,INF325,6056909,LP,I-2010,97,Aprobado
8333851,LP,EST392,6018908,LP,I-2008,27,Reprobado
6056909,LP,INF391,5977396,LP,II-2009,57,Aprobado
4874363,LP,EST280,6745690,LP,II-2012,18,Reprobado
4921900,LP,FIS100,5998313,LP,II-2011,14,Reprobado
4965844,LP,INF120,4758753,LP,II-2000,5,Reprobado
6844312,LP,MAT270,6837306,LP,II-2010,10,Reprobado
8425764,LP,INF236,4774159,LP,I-2006,55,Aprobado
6049205,LP,FIS100,6759045,LP,II-2013,12,Reprobado
8306245,LP,INF391,5801726,TJ,I-2009,67,Aprobado
7290420,OR,EST392,6948542,LP,II-2010,10,Reprobado
6728060,LP,INF324,4949063,LP,II-2010,98,Aprobado
6852636,LP,INF324,5981213,LP,I-2010,37,Reprobado
6776752,LP,EST440,6085474,LP,I-2007,83,Aprobado
5994785,LP,INF120,6009256,LP,I-2004,63,Aprobado
8356505,LP,INF320,6056909,LP,I-2002,60,Aprobado
8324817,LP,INF120,4875775,LP,II-2001,48,Reprobado
7290420,OR,EST392,6143079,LP,II-2004,77,Aprobado
6058774,LP,INF120,6858270,LP,II-2014,89,Aprobado
6814638,LP,INF325,8342748,LP,I-2004,38,Reprobado
6998038,LP,INF391,4898251,LP,II-2005,37,Reprobado
6814638,LP,MAT320,4875775,LP,II-2002,98,Aprobado
6134388,LP,MAT320,6755399,LP,II-2007,25,Reprobado
5941682,LP,INF236,6095371,LP,II-2006,88,Aprobado
8291673,LP,INF391,7290420,OR,I-2013,44,Reprobado
4758753,LP,INF324,6049205,LP,I-2013,1,Reprobado
6149357,LP,INF320,4830306,LP,II-2008,16,Reprobado
6765381,LP,INF236,6765608,LP,II-2003,32,Reprobado
5941682,LP,MAT270,6143079,LP,II-2005,34,Reprobado
6824998,LP,EST440,4844828,LP,II-2011,88,Aprobado
6106186,LP,INF236,6720620,LP,I-2012,63,Aprobado
9122265,LP,INF391,6720620,LP,I-2011,66,Aprobado
6025769,LP,INF120,6853401,LP,I-2010,9,Reprobado
6951609,LP,MAT320,7007126,LP,I-2004,67,Aprobado
9112023,LP,INF325,538893,VE,II-2011,50,Reprobado
6149357,LP,INF236,6755399,LP,I-2003,13,Reprobado
6095371,LP,MAT270,5977396,LP,II-2011,62,Aprobado
6002249,LP,EST140,6778337,LP,I-2002,10,Reprobado
8305378,LP,INF120,4856270,LP,II-2013,2,Reprobado
8412330,LP,EST392,6824998,LP,II-2001,25,Reprobado
6858879,LP,FIS100,6824998,LP,II-2013,27,Reprobado
6174448,LP,INF320,8441626,LP,I-2001,27,Reprobado
8412330,LP,EST440,6085474,LP,I-2005,78,Aprobado
6824136,LP,FIS100,6736701,LP,I-2004,74,Aprobado
6788550,LP,FIS100,538893,VE,II-2002,24,Reprobado
4856270,LP,INF120,5960219,LP,II-2008,93,Aprobado
6020916,LP,EST440,6095371,LP,II-2000,20,Reprobado
6824998,LP,MAT120,6869689,LP,II-2000,76,Aprobado
6827375,LP,EST280,6720620,LP,I-2003,3,Reprobado
4784615,LP,FIS100,4844828,LP,I-2003,59,Aprobado
6948818,LP,EST392,6009256,LP,I-2000,88,Aprobado
6733281,LP,INF391,6858270,LP,I-2003,53,Aprobado
6851639,LP,INF325,5801726,TJ,II-2014,34,Reprobado
5604693,BN,INF324,6905510,LP,I-2002,13,Reprobado
6800465,LP,INF320,6833022,LP,II-2011,78,Aprobado
6057424,LP,EST140,4875775,LP,I-2000,79,Aprobado
6858879,LP,INF320,6837306,LP,I-2006,34,Reprobado
4822122,LP,INF236,6852438,LP,II-2010,34,Reprobado
9179201,LP,MAT120,4852497,LP,II-2009,57,Aprobado
4913514,LP,EST280,6815832,LP,II-2007,76,Aprobado
7034372,LP,EST440,6833022,LP,I-2007,35,Reprobado
6149357,LP,INF120,6765381,LP,II-2011,50,Reprobado
6753182,LP,EST280,4874363,LP,I-2008,22,Reprobado
7001820,LP,EST392,6761652,LP,I-2002,95,Aprobado
8402517,LP,FIS100,5977396,LP,I-2005,34,Reprobado
8260129,LP,FIS100,6852438,LP,II-2011,68,Aprobado
6196542,LP,INF391,4826389,LP,I-2003,54,Aprobado
6824998,LP,INF320,6087357,LP,I-2002,50,Reprobado
6174448,LP,INF324,6087357,LP,I-2008,95,Aprobado
4826369,LP,INF391,5994785,LP,I-2000,62,Aprobado
8412330,LP,FIS100,6858270,LP,II-2012,18,Reprobado
7001820,LP,INF325,6826200,LP,II-2009,72,Aprobado
6825876,LP,EST280,6858879,LP,II-2003,80,Aprobado
6134388,LP,INF324,4852497,LP,I-2014,78,Aprobado
8260146,LP,INF236,4856270,LP,I-2011,8,Reprobado
6169410,LP,MAT270,3483848,LP,I-2007,27,Reprobado
6964230,LP,INF320,4837464,LP,II-2014,100,Aprobado
4874363,LP,EST140,6056909,LP,II-2000,80,Aprobado
6755399,LP,FIS100,5994785,LP,II-2010,37,Reprobado
5994995,LP,INF391,6087357,LP,II-2009,3,Reprobado
9214751,LP,INF236,6869689,LP,I-2002,91,Aprobado
6736701,LP,EST392,6948542,LP,II-2013,6,Reprobado
6720620,LP,INF120,4892034,LP,I-2000,72,Aprobado
6997132,LP,EST440,6776752,LP,I-2000,41,Reprobado
6736701,LP,EST140,6049205,LP,II-2001,62,Aprobado
5998313,LP,EST140,6759045,LP,II-2006,100,Aprobado
8406121,LP,INF324,6761652,LP,I-2008,80,Aprobado
4875775,LP,FIS100,4774159,LP,II-2014,63,Aprobado
6849369,LP,INF120,6869689,LP,I-2013,95,Aprobado
6182990,LP,INF320,6020916,LP,II-2009,23,Reprobado
4822122,LP,EST140,5994785,LP,I-2011,78,Aprobado
6838626,LP,FIS100,5994785,LP,I-2004,37,Reprobado
6927260,LP,MAT120,6776752,LP,II-2002,92,Aprobado
6751497,LP,FIS100,6085474,LP,II-2013,98,Aprobado
6126334,LP,EST280,6826200,LP,I-2008,28,Reprobado
9112023,LP,INF320,6751047,LP,I-2011,94,Aprobado
4924998,LP,EST280,6824136,LP,II-2005,45,Reprobado
6942105,LP,EST440,8342748,LP,II-2013,21,Reprobado
6009256,LP,EST440,8342748,LP,I-2014,63,Aprobado
6852636,LP,MAT120,6798702,LP,II-2006,44,Reprobado
6826200,LP,MAT120,6144341,LP,I-2009,45,Reprobado
6872212,LP,EST440,6139832,LP,II-2010,83,Aprobado
6031586,LP,MAT320,5960219,LP,I-2001,71,Aprobado
4962498,LP,MAT120,4847126,LP,II-2010,22,Reprobado
6059227,LP,INF120,6144341,LP,I-2013,51,Aprobado
6723965,LP,FIS100,4949063,LP,II-2011,81,Aprobado
4898251,LP,MAT320,6853401,LP,I-2011,2,Reprobado
4758753,LP,EST280,6858270,LP,I-2006,7,Reprobado
9122265,LP,INF320,6009256,LP,II-2005,56,Aprobado
8291287,LP,EST140,6905510,LP,II-2012,36,Reprobado
5979287,LP,INF120,6815832,LP,II-2013,15,Reprobado
6025769,LP,EST440,6765608,LP,II-2011,1,Reprobado
6951609,LP,INF320,4928737,LP,II-2003,53,Aprobado
4898251,LP,INF391,6144341,LP,II-2002,10,Reprobado
4913514,LP,INF325,5801726,TJ,I-2003,41,Reprobado
8315770,LP,INF391,6049205,LP,II-2004,70,Aprobado
5993596,LP,MAT120,6826200,LP,II-2003,76,Aprobado
4891593,LP,MAT320,8306245,LP,II-2006,100,Aprobado
7007827,LP,INF391,6948542,LP,I-2006,86,Aprobado
6189606,LP,EST440,6764063,LP,II-2000,52,Aprobado
6826200,LP,EST392,6140134,LP,I-2000,98,Aprobado
6851673,LP,INF120,6182990,LP,I-2005,94,Aprobado
6720982,LP,FIS100,6833022,LP,II-2005,38,Reprobado
6998038,LP,MAT120,6765381,LP,I-2002,60,Aprobado
4837304,LP,FIS100,4949063,LP,I-2002,49,Reprobado
8260146,LP,INF236,6745690,LP,I-2012,58,Aprobado
9112023,LP,INF236,6853401,LP,II-2011,4,Reprobado
6126334,LP,INF324,6720620,LP,I-2009,23,Reprobado
6761652,LP,EST140,6049205,LP,I-2009,100,Aprobado
6126334,LP,INF391,6765608,LP,II-2011,1,Reprobado
6030223,LP,MAT270,4898251,LP,I-2005,31,Reprobado
6825876,LP,FIS100,6837306,LP,II-2006,61,Aprobado
6095371,LP,MAT320,6815832,LP,II-2012,67,Aprobado
6826200,LP,EST140,6056909,LP,II-2011,21,Reprobado
6058774,LP,INF324,6057424,LP,II-2005,6,Reprobado
8306245,LP,FIS100,6778337,LP,I-2011,5,Reprobado
8346639,LP,EST280,6852438,LP,II-2000,11,Reprobado
6853401,LP,EST440,6778337,LP,II-2008,21,Reprobado
6798702,LP,INF236,6761652,LP,I-2007,27,Reprobado
6753182,LP,INF120,6018908,LP,I-2012,89,Aprobado
6852438,LP,EST440,6855569,LP,II-2005,6,Reprobado
4874363,LP,INF324,5960219,LP,I-2002,34,Reprobado
8425764,LP,MAT320,6837306,LP,II-2001,31,Reprobado
5966709,LP,INF320,6755399,LP,I-2012,40,Reprobado
6087357,LP,INF120,5977396,LP,I-2014,76,Aprobado
6951609,LP,INF324,6018908,LP,I-2008,52,Aprobado
8342748,LP,INF236,6057424,LP,II-2011,70,Aprobado
8328821,LP,INF236,6018908,LP,I-2010,63,Aprobado
8306273,LP,INF324,6798702,LP,I-2010,21,Reprobado
6723965,LP,INF325,6764063,LP,I-2009,93,Aprobado
6049205,LP,INF320,5994785,LP,II-2001,96,Aprobado
7034372,LP,EST280,5994785,LP,II-2014,49,Reprobado
4928737,LP,INF320,5981213,LP,II-2002,71,Aprobado
8356505,LP,INF325,6855569,LP,I-2006,44,Reprobado
6031586,LP,FIS100,6144341,LP,II-2004,68,Aprobado
8323895,LP,INF325,6056909,LP,II-2011,18,Reprobado
6189606,LP,MAT120,2622011,LP,II-2001,48,Reprobado
5979287,LP,FIS100,6751047,LP,I-2011,39,Reprobado
8305840,LP,EST280,6824998,LP,II-2004,47,Reprobado
6030223,LP,INF320,4758753,LP,II-2013,48,Reprobado
6077866,LP,EST280,4896040,LP,II-2002,12,Reprobado
8305378,LP,INF391,4844828,LP,I-2004,68,Aprobado
5977801,LP,EST392,8441626,LP,I-2009,76,Aprobado
6030223,LP,MAT120,4892034,LP,II-2000,76,Aprobado
6788550,LP,EST140,4847126,LP,II-2006,53,Aprobado
4758753,LP,MAT270,6833022,LP,II-2006,68,Aprobado
5964988,LP,INF236,6143079,LP,I-2003,71,Aprobado
6059227,LP,MAT270,6780733,LP,I-2006,51,Aprobado
4896040,LP,MAT270,6858270,LP,I-2014,92,Aprobado
6942105,LP,INF320,6139832,LP,II-2012,86,Aprobado
6852636,LP,EST140,5975560,LP,I-2004,22,Reprobado
4924998,LP,INF325,6139832,LP,II-2005,79,Aprobado
6849369,LP,EST140,6736701,LP,I-2013,20,Reprobado
6997132,LP,INF325,5960219,LP,I-2006,75,Aprobado
6824136,LP,INF120,6780733,LP,I-2014,58,Aprobado
5968381,LP,INF325,6853401,LP,I-2003,63,Aprobado
4830306,LP,FIS100,4837464,LP,II-2012,48,Reprobado
6833022,LP,MAT120,6723965,LP,II-2002,32,Reprobado
6833022,LP,FIS100,8342748,LP,II-2001,75,Aprobado
8425764,LP,INF325,6869689,LP,II-2008,94,Aprobado
6869597,LP,MAT320,6095371,LP,II-2001,72,Aprobado
8291673,LP,INF236,6169847,LP,II-2011,11,Reprobado
6998038,LP,MAT320,6869689,LP,II-2002,97,Aprobado
6720982,LP,INF325,3459074,LP,I-2014,10,Reprobado
6085474,LP,INF391,2622011,LP,I-2000,65,Aprobado
6905510,LP,EST280,6858270,LP,I-2012,44,Reprobado
4891593,LP,MAT320,3483848,LP,I-2005,11,Reprobado
8291673,LP,EST440,6824136,LP,I-2000,49,Reprobado
8425764,LP,EST280,4928737,LP,II-2011,53,Aprobado
8356505,LP,EST392,6153276,LP,I-2009,100,Aprobado
6855569,LP,EST440,6150980,LP,II-2005,7,Reprobado
6963637,LP,EST440,6833022,LP,I-2004,20,Reprobado
8346210,LP,EST280,6736701,LP,II-2009,19,Reprobado
6030223,LP,INF120,6759045,LP,I-2006,15,Reprobado
8356505,LP,INF324,6095371,LP,I-2013,6,Reprobado
4837464,LP,FIS100,6869689,LP,I-2010,10,Reprobado
3459074,LP,FIS100,3483848,LP,I-2001,92,Aprobado
6780733,LP,EST140,5801726,TJ,II-2002,83,Aprobado
6124769,LP,MAT320,8321673,LP,I-2014,40,Reprobado
8469272,LP,EST140,4949063,LP,II-2012,37,Reprobado
6728060,LP,INF391,6776752,LP,I-2005,75,Aprobado
4250338,LP,MAT320,8441626,LP,II-2003,85,Aprobado
7005717,LP,EST280,4965844,LP,II-2011,7,Reprobado
6798702,LP,EST392,6888435,LP,II-2014,4,Reprobado
5977396,LP,INF120,4774159,LP,I-2009,26,Reprobado
8291673,LP,INF324,6009256,LP,I-2004,13,Reprobado
4811882,LP,MAT270,4774159,LP,I-2011,46,Reprobado
6144341,LP,MAT320,6776752,LP,II-2003,50,Reprobado
8412330,LP,MAT320,6131932,LP,I-2001,35,Reprobado
4949063,LP,INF236,4847126,LP,II-2007,19,Reprobado
8264238,LP,INF320,7007126,LP,I-2008,99,Aprobado
6126334,LP,INF325,0,LP,II-2008,72,Aprobado
6169410,LP,INF325,6776752,LP,II-2010,80,Aprobado
6131932,LP,EST440,5977396,LP,I-2008,31,Reprobado
4774159,LP,INF324,4898251,LP,II-2000,55,Aprobado
6852438,LP,EST140,6765608,LP,I-2006,81,Aprobado
5981213,LP,EST392,6858879,LP,II-2011,51,Aprobado
6825876,LP,EST392,3459074,LP,II-2013,14,Reprobado
8469272,LP,INF324,8342748,LP,II-2007,65,Aprobado
4312014,LP,INF236,6182990,LP,II-2010,32,Reprobado
6754975,LP,INF391,7290420,OR,II-2012,95,Aprobado
5966709,LP,MAT270,6049205,LP,I-2002,85,Aprobado
4837304,LP,EST392,6948542,LP,II-2012,85,Aprobado
8305840,LP,INF325,6131932,LP,II-2005,44,Reprobado
6948542,LP,FIS100,6736701,LP,I-2005,43,Reprobado
4924998,LP,MAT320,8306245,LP,II-2007,0,Abandono
6842906,LP,INF391,6855569,LP,II-2008,22,Reprobado
4822122,LP,INF236,6869689,LP,I-2006,8,Reprobado
6927260,LP,INF120,6833022,LP,II-2005,65,Aprobado
8260129,LP,INF391,6030223,LP,II-2003,96,Aprobado
4837464,LP,INF325,6858270,LP,II-2006,64,Aprobado
6059227,LP,MAT270,4312014,LP,I-2010,63,Aprobado
4837464,LP,EST392,2622011,LP,I-2006,38,Reprobado
6751047,LP,INF320,6824136,LP,II-2008,95,Aprobado
4837464,LP,MAT120,5960219,LP,I-2006,5,Reprobado
4965844,LP,EST280,6869689,LP,I-2006,28,Reprobado
6861908,LP,EST440,4928737,LP,I-2005,40,Reprobado
6745690,LP,INF324,4847126,LP,II-2013,69,Aprobado
6789190,LP,INF324,6815832,LP,I-2000,100,Aprobado
6030223,LP,EST440,6095371,LP,I-2005,8,Reprobado
8469272,LP,INF391,4312014,LP,I-2009,15,Reprobado
6815832,LP,INF391,4928737,LP,I-2002,89,Aprobado
8425764,LP,INF391,4837464,LP,I-2012,72,Aprobado
9236298,LP,EST140,8441626,LP,II-2001,28,Reprobado
9236298,LP,MAT120,6143079,LP,I-2011,43,Reprobado
8324817,LP,EST280,6020916,LP,I-2012,69,Aprobado
6815832,LP,MAT320,4892034,LP,II-2014,94,Aprobado
6057424,LP,FIS100,6049205,LP,II-2012,11,Reprobado
6888435,LP,EST440,6826200,LP,II-2010,62,Aprobado
5977801,LP,EST392,6095371,LP,II-2012,100,Aprobado
6144341,LP,EST440,6755399,LP,I-2009,31,Reprobado
6951609,LP,MAT270,4774159,LP,I-2005,49,Reprobado
4900069,LP,MAT320,6853401,LP,I-2008,44,Reprobado
4949063,LP,EST140,6855569,LP,I-2001,39,Reprobado
4896040,LP,EST140,4844828,LP,II-2002,71,Aprobado
4898251,LP,INF320,6755399,LP,I-2011,46,Reprobado
6849369,LP,MAT320,6085474,LP,I-2003,99,Aprobado
4792347,LP,MAT270,6780733,LP,II-2006,88,Aprobado
5968381,LP,EST280,4896040,LP,II-2007,61,Aprobado
4924229,LP,EST280,6087357,LP,I-2014,68,Aprobado
6869689,LP,MAT120,6153276,LP,I-2000,69,Aprobado
6765608,LP,MAT320,6150980,LP,I-2008,48,Reprobado
8441626,LP,INF236,6169847,LP,II-2000,18,Reprobado
6174448,LP,INF325,6858879,LP,I-2006,75,Aprobado
6106186,LP,INF120,6869689,LP,II-2001,63,Aprobado
4852497,LP,INF120,4928737,LP,II-2007,3,Reprobado
8260146,LP,EST392,6764063,LP,II-2000,3,Reprobado
6150980,LP,INF325,6169847,LP,II-2010,71,Aprobado
4826389,LP,MAT270,8321673,LP,I-2007,14,Reprobado
6835293,LP,EST392,6745690,LP,I-2004,16,Reprobado
6789190,LP,INF391,6131932,LP,II-2010,94,Aprobado
7001437,LP,INF324,4760216,LP,II-2005,35,Reprobado
6764063,LP,MAT270,5960219,LP,I-2010,11,Reprobado
5968381,LP,INF325,6169847,LP,II-2002,57,Aprobado
6933814,LP,INF320,6150506,LP,II-2010,40,Reprobado
4913514,LP,INF120,6751047,LP,II-2006,39,Reprobado
5979287,LP,INF120,6905510,LP,II-2005,37,Reprobado
4852497,LP,INF324,5975560,LP,I-2006,21,Reprobado
4837464,LP,EST140,6056909,LP,I-2004,26,Reprobado
6791239,LP,INF320,6780733,LP,I-2004,99,Aprobado
5975560,LP,EST440,6776752,LP,II-2014,15,Reprobado
8412330,LP,EST280,5994785,LP,II-2002,80,Aprobado
538893,VE,INF324,6858879,LP,II-2006,62,Aprobado
5968381,LP,EST392,6153276,LP,II-2001,70,Aprobado
5981213,LP,EST280,6720620,LP,II-2001,98,Aprobado
4900069,LP,INF120,6095371,LP,I-2008,61,Aprobado
4826389,LP,MAT270,5981213,LP,II-2002,39,Reprobado
6833022,LP,EST280,6009256,LP,I-2013,33,Reprobado
5977801,LP,INF320,4965844,LP,II-2005,96,Aprobado
6124769,LP,INF120,6720620,LP,II-2010,81,Aprobado
7038942,LP,EST392,6869689,LP,II-2013,60,Aprobado
6855569,LP,INF324,6153276,LP,II-2014,34,Reprobado
6949853,LP,INF236,6056909,LP,II-2004,88,Aprobado
4745826,LP,INF325,6144341,LP,II-2003,13,Reprobado
8301162,LP,FIS100,4844828,LP,I-2014,60,Aprobado
6131932,LP,INF120,4892034,LP,I-2011,47,Reprobado
6723965,LP,INF120,4837464,LP,II-2008,58,Aprobado
6150980,LP,MAT270,5960219,LP,I-2003,26,Reprobado
6905510,LP,EST280,6057424,LP,II-2006,14,Reprobado
7001437,LP,FIS100,4874363,LP,I-2001,78,Aprobado
6791239,LP,MAT120,6153276,LP,I-2004,5,Reprobado
4844828,LP,INF120,6150506,LP,II-2008,70,Aprobado
9994525,LP,EST392,6723965,LP,I-2009,76,Aprobado
4312014,LP,EST280,5977396,LP,II-2008,40,Reprobado
6942105,LP,MAT270,7023542,LP,II-2006,53,Aprobado
8324817,LP,INF320,6085474,LP,I-2003,32,Reprobado
7007827,LP,EST140,6153276,LP,II-2013,87,Aprobado
6780733,LP,INF120,6143079,LP,I-2006,5,Reprobado
6751047,LP,MAT120,6815832,LP,I-2005,61,Aprobado
4874363,LP,EST140,6049205,LP,II-2002,87,Aprobado
9179201,LP,MAT120,6751047,LP,II-2005,100,Aprobado
4965844,LP,MAT120,6745690,LP,I-2012,82,Aprobado
5994785,LP,INF391,7023542,LP,I-2003,10,Reprobado
6030223,LP,MAT320,6150980,LP,I-2000,51,Aprobado
4896040,LP,INF320,6009256,LP,I-2001,86,Aprobado
6814638,LP,EST392,6855569,LP,I-2001,58,Aprobado
6153276,LP,MAT120,5960219,LP,II-2006,74,Aprobado
9994525,LP,EST280,6765608,LP,II-2012,84,Aprobado
6085474,LP,EST392,6824136,LP,I-2002,72,Aprobado
4844828,LP,EST280,6759045,LP,I-2014,58,Aprobado
8346210,LP,INF391,2622011,LP,I-2004,90,Aprobado
4822122,LP,MAT120,8306245,LP,I-2000,67,Aprobado
5979287,LP,INF120,6853401,LP,II-2010,29,Reprobado
4312014,LP,INF391,6182990,LP,II-2003,12,Reprobado
6851639,LP,INF325,4312014,LP,I-2013,46,Reprobado
6826200,LP,INF324,6087357,LP,II-2008,63,Aprobado
6835293,LP,MAT320,8306245,LP,I-2005,91,Aprobado
8323895,LP,EST392,6780733,LP,I-2011,32,Reprobado
6824136,LP,FIS100,6736701,LP,II-2001,21,Reprobado
6761652,LP,INF325,6139832,LP,II-2008,12,Reprobado
4250338,LP,INF391,4949063,LP,II-2005,88,Aprobado
6144341,LP,FIS100,6020916,LP,II-2010,56,Aprobado
5994995,LP,INF320,4874363,LP,II-2011,28,Reprobado
6998038,LP,EST140,8441626,LP,II-2011,39,Reprobado
4774159,LP,INF320,6833022,LP,II-2009,44,Reprobado
6862348,LP,EST280,6056909,LP,II-2012,33,Reprobado
6824998,LP,FIS100,4896040,LP,II-2003,99,Aprobado
6144341,LP,INF325,6833022,LP,II-2003,59,Aprobado
6776752,LP,INF325,5975560,LP,II-2007,80,Aprobado
6189606,LP,EST280,6776752,LP,II-2014,21,Reprobado
4962498,LP,INF324,4896040,LP,I-2006,52,Aprobado
5994995,LP,INF391,6869689,LP,II-2007,98,Aprobado
6143079,LP,INF236,6018908,LP,I-2003,28,Reprobado
9112023,LP,INF320,3459074,LP,I-2004,5,Reprobado
6851673,LP,INF320,4758753,LP,I-2002,20,Reprobado
6942105,LP,MAT120,6169847,LP,I-2010,31,Reprobado
6788550,LP,INF324,6764063,LP,I-2003,28,Reprobado
4830306,LP,INF391,6852438,LP,I-2012,44,Reprobado
6791239,LP,INF325,6778337,LP,I-2008,67,Aprobado
6086670,LP,INF324,5998313,LP,I-2011,14,Reprobado
8337111,LP,INF320,6018908,LP,I-2013,19,Reprobado
8441626,LP,EST392,3459074,LP,II-2005,11,Reprobado
6835293,LP,EST440,6139832,LP,II-2003,82,Aprobado
5979287,LP,INF120,6169847,LP,I-2001,40,Reprobado
6139832,LP,EST440,6798702,LP,II-2006,85,Aprobado
6927260,LP,EST392,6140134,LP,II-2011,84,Aprobado
8260129,LP,EST140,8342748,LP,I-2001,6,Reprobado
4830306,LP,FIS100,6759045,LP,II-2010,79,Aprobado
4891593,LP,MAT120,6723965,LP,I-2008,74,Aprobado
